deviceID,time,lat,long,pm1,pm25,pm10,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,sfr,temp_ext,hum_ext,join_accessible,join_avgtravtim,join_b5_sc,join_b7_sc,join_bike_lane,join_borough_in,join_boroughcod,join_bphys_id,join_collection,join_continuous,join_created_by,join_date_creat,join_time_creat,join_fcc,join_fire_lane,join_from_level,join_joinid,join_l_blockfac,join_l_high_hn,join_l_low_hn,join_l_zip,join_lsubsect,join_modified_b,join_date_modif,join_time_modif,join_nominaldir,join_nonped,join_physicalid,join_posted_spe,join_r_blockfac,join_r_high_hn,join_r_low_hn,join_r_zip,join_rsubsect,join_rw_type,join_rwjurisdic,join_sandist_in,join_seglocstat,join_segmentlen,join_shape_leng,join_snow_prior,join_special_di,join_status,join_stname_lab,join_streetwi_1,join_streetwidt,join_to_level_c,join_trafdir,join_truck_rout,join_twisted_pa,join_within_bnd,join_wkt_field,join_org_fid,join_distance,distance
21001c001747373432363933,1580229809,40.876877,-73.879402,3.54,3.61,3.61,98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,6.7,48,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.636032238
21001c001747373432363933,1580229873,40.876114,-73.877548,0.1,0.11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,6.9,47.7,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.635206459
21001c001747373432363933,1580229937,40.877537,-73.874893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,6.9,46.9,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.636539016
21001c001747373432363933,1580230003,40.879025,-73.874268,0.57,0.6,0.6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,6.7,47.5,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.63800524
21001c001747373432363933,1580230065,40.87883,-73.873077,0.57,0.58,0.58,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,6.8,48.5,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.63777061
21001c001747373432363933,1580230131,40.878742,-73.872383,1.5,2.64,2.69,11,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,7,48.2,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.637659601
21001c001747373432363933,1580230209,40.871685,-73.87207,0.11,0.11,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,7.2,46.8,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.630596103
21001c001747373432363933,1580230271,40.857986,-73.872719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,6.9,47.9,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.61692625
21001c001747373432363933,1580230333,40.8447,-73.871674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,6.8,48.8,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.603612831
21001c001747373432363933,1580230417,40.835938,-73.873222,1.02,4.46,4.95,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,6.7,49.5,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.594907377
21001c001747373432363933,1580230483,40.836926,-73.873497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,6.8,48.7,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.595904043
21001c001747373432363933,1580230543,40.838211,-73.876511,0.09,0.09,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,6.8,47.5,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.597290111
21001c001747373432363933,1580230607,40.836514,-73.881432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,6.9,48.6,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.595763288
21001c001747373432363933,1580230671,40.833885,-73.883232,0.13,0.13,0.13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,6.9,47.6,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.593198706
21001c001747373432363933,1580230731,40.825684,-73.886185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,6.8,47.9,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.585107016
21001c001747373432363933,1580230795,40.815815,-73.89492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,6.6,47.6,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.575560898
21001c001747373432363933,1580230863,40.806644,-73.907608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,6.5,47.6,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.566877403
21001c001747373432363933,1580230925,40.801949,-73.916832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,6.5,48.6,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.562551444
21001c001747373432363933,1580230999,40.791721,-73.925011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6.5,47.9,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.552667205
21001c001747373432363933,1580231065,40.781345,-73.928078,0.37,0.37,0.37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6.5,47.1,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.542428828
21001c001747373432363933,1580231125,40.772343,-73.920158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6.4,47.7,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.533105208
21001c001747373432363933,1580231191,40.7696,-73.915413,1.39,8.63,11.78,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,6.5,48.4,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.530171536
21001c001747373432363933,1580231257,40.769241,-73.913368,0.68,0.87,0.88,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,6.7,47.6,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.529730713
21001c001747373432363933,1580231337,40.767265,-73.910042,1.31,2.37,2.42,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,6.9,46.7,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.52762407
21001c001747373432363933,1580231401,40.763367,-73.913239,1.57,2.18,2.19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,6.9,46.2,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.523856255
21001c001747373432363933,1580231467,40.760532,-73.915535,0.08,0.08,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,6.9,46.4,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.521115841
21001c001747373432363933,1580231527,40.757896,-73.917702,0.92,1.14,1.14,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,6.9,46.4,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.518569896
21001c001747373432363933,1580231593,40.754772,-73.920235,0.89,1.11,1.11,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,6.9,46.3,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.515552201
21001c001747373432363933,1580231673,40.753319,-73.92144,5.12,7.41,7.62,35,21,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,7.1,46.4,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.514150125
21001c001747373432363933,1580231735,40.753311,-73.921455,1.84,4.95,6.16,19,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,7.3,45.6,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.514142752
21001c001747373432363933,1580231803,40.752876,-73.922646,0.26,0.27,0.27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,7.6,44.4,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.513757465
21001c001747373432363933,1580231865,40.752583,-73.926414,0.33,0.33,0.33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,7.7,43.8,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.513622259
21001c001747373432363933,1580231929,40.752644,-73.926338,0.39,3.13,4.33,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,7.7,44.3,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.513680006
30001c000f47373432363933,1580228641,40.815125,-73.898857,0.37,0.38,0.38,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,9.1,42,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.575017887
30001c000f47373432363933,1580228853,40.815109,-73.898766,0.31,0.41,0.42,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,8.9,42.5,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.574998485
30001c000f47373432363933,1580228921,40.815109,-73.898773,0.46,0.48,0.48,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,8.9,42.1,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.574998747
30001c000f47373432363933,1580228987,40.815113,-73.898781,1.09,1.29,1.29,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,8.9,42,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.575003045
30001c000f47373432363933,1580229051,40.815113,-73.898781,0.52,1.02,1.05,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,8.9,42.4,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.575003045
30001c000f47373432363933,1580236337,40.82439,-73.897621,0.1,0.1,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,8.5,40.3,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.584230187
21001c001747373432363933,1580231979,40.752644,-73.926338,0.58,0.68,0.68,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,7.8,44.2,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.513680006
21001c001747373432363933,1580236684,0.000675,-73.926384,0.47,0.95,0.98,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,8.5,40.2,,0,550425,55042501,1,,5,0,,,DCP,11/29/07,00:00.0,,,13,,1722611574,,,10307,8C,BlockfaceID_LOAD,1/12/16,00:00.0,,,15740,0,1722604183,,,10307,8C,6,,,,252.6940605,252.694059,V,,2,SURF AV,,12,13,NV,,N,,Point (-74,24193,0,34.24515429
21001c001747373432363933,1580236752,40.754253,-73.925056,1.42,1.59,1.59,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,8.4,40.6,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.515233764
21001c001747373432363933,1580236818,40.753174,-73.924805,1,1.71,1.74,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,8.3,40.8,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.514145202
21001c001747373432363933,1580236872,40.753067,-73.924995,0.7,0.85,0.85,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,8.3,40.8,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.51404625
21001c001747373432363933,1580236940,40.752499,-73.92543,0.63,0.66,0.66,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,8.2,40.7,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.513496982
21001c001747373432363933,1580237004,40.752083,-73.928986,0.23,0.23,0.23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,8,41.3,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.513231496
21001c001747373432363933,1580237070,40.751926,-73.933014,0.19,0.19,0.19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,7.6,42.8,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.513247061
30001c000f47373432363933,1580236383,40.824406,-73.897659,0.17,0.17,0.17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,8.6,40.1,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.584247592
21001c001747373432363933,1580237164,40.753006,-73.930611,1.88,13.74,25.42,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,7.4,43.2,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.514222912
21001c001747373432363933,1580237228,40.752197,-73.930031,1.58,7.72,9.82,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,7.3,43.3,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.513389885
30001c000f47373432363933,1580236895,40.824417,-73.89769,0.09,0.09,0.09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,8.4,40.5,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.584259741
21001c001747373432363933,1580237266,40.752197,-73.930031,0.34,0.35,0.35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,7.4,43,,0,207737,20773701,,,2,0,,,DCP,11/29/07,00:00.0,,,13,,1522614235,,,10471,3E,BlockfaceID_LOAD,12/22/15,00:00.0,,,105174,0,1522609447,,,10471,3E,1,3,,,161.5145602,161.5144543,V,,2,ADMINISTRATION HILL,,20,13,TW,,N,,Point (-73,37766,0,6.513389885
